Valores Captados por Projeto Incentivado - Em Reais (R$) - 2002 a Julho de 2020;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ano de Captação;Salic;Nome do Projeto;CNPJ do Proponente;Proponente;UF;Tipo ou segmento;Gênero;"Lei 8.313/91
(Lei Rouanet)";"Art. 1º 
Lei 8.685/93";"Art. 1º A
Lei 8.685/93";"Art. 3º 
Lei 8.685/93*";"Art. 3º A
Lei 8.685/93*";"Art. 39 
MP 2228-1/01*";Funcines;Total Captado no Ano
2019;180638;BELEZA GG -2ª TEMPORADA;09.719.793/0001-78;MANJUBINHA FILMES EIRELI;RJ;Produção Cinematográfica; -;0;0;0;0;2.504.760,50;0;0;2.504.760,50
2019;170169;Bem Vindo a Quixeramobim;02.140.164/0001-40;GLAZ ENTRETENIMENTO S.A.;RJ;Salas de Exibição; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;170189;Biomimética - desenhado pela natureza;09.225.539/0001-13;AIUÊ PRODUTORA E EDITORA LTDA - ME;SP;Salas de Exibição; -;0;0;112.500,00;0;0;0;0;112.500,00
2019;170119;BOBIOGRAPHY;03.351.961/0001-39;PROJECTOOLS COMUNICACAO MULTIMIDIA LTDA-ME;SP;Salas de Exibição; -;0;0;0;0;0;1.819.173,18;0;1.819.173,18
2019;180384;BORN TO FASHION (EX TOP TRANS);08.440.376/0001-29;DELICATESSEN - PRODUÇÃO DE FILMES LTDA.;SP;Produção Cinematográfica; -;0;0;0;1.119.300,64;1.880.699,36;0;0;3.000.000,00
2019;180206;BRASIL DE IMIGRANTES - ESPECIAL (EX A FENDA - Mulheres em uma Terceira Pátria);07.700.630/0001-18;ELO AUDIOVISUAL SERVIÇOS LTDA;SP;Salas de Exibição; -;0;0;191.916,89;0;0;0;0;191.916,89
2019;180318;Cabras da Peste;02.008.424/0001-28;ATC ENTRETENIMENTOS LTDA.;CE;Salas de Exibição; -;0;0;0;0;300.000,00;0;0;300.000,00
2019;160719;Caminho do Mar (Distribuição);01.230.968/0001-77;BANG BANG FILMES PRODUÇÕES EIRELI;RJ;Distribuição Cinematográfica; -;0;0;75.000,00;0;0;0;0;75.000,00
2019;170687;Capitu e o Capítulo;02.342.813/0001-95;TB PRODUÇÕES LTDA;RJ;Salas de Exibição; -;0;0;0;0;500.000,00;0;0;500.000,00
2019;130535;Capivara - Arte Rupestre no Sul do Piauí;44.154.342/0001-31;RAIZ PRODUÇÕES CINEMATOGRÁFICAS LTDA. ME.;SP;Produção Cinematográfica; -;0;0;50.000,00;0;0;0;0;50.000,00
2019;170386;CAROLINA (EX EM BUSCA DE UM SONHO);12.324.721/0001-36;MARIA DAS G. Q. DOS SANTOS PRODUTORA;SP;Salas de Exibição; -;0;0;750.000,00;0;0;0;0;750.000,00
2019;150015;Cedo Demais;72.062.029/0001-09;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica; -;0;650.999,00;0;0;0;0;0;650.999,00
2019;180275;Charlie, o entrevistador de coisas (Ex Charlie Show);01.161.933/0001-23;PG - PRODUÇÕES DE CINEMA VÍDEO E TV LTDA;SP;TV Paga; -;0;0;600.000,00;0;0;0;0;600.000,00
2019;170070;CINDERELA POP;05.565.485/0001-84;PANORAMICA COMUNICACAO LTDA.;RJ;Salas de Exibição; -;0;0;0;299.999,99;0;0;0;299.999,99
2019;190086;Cinderela Pop - Distribuição;11.620.976/0001-83;VITRINE FILMES EIRELI - ME;SP;Distribuição Cinematográfica; -;0;0;0;0;0;0;950.000,00;950.000,00
2019;160747;Cine Marrocos;04.728.553/0001-16;MUIRAQUITA FILMES E PRODUCOES ARTISTICAS EIRELI ­ ME;SP;Salas de Exibição; -;0;0;0;0;9.988,00;0;0;9.988,00
2019;180930;Clube da Anittinha - segunda temporada - ANIMAÇÃO;31.291.787/0001-11;RODAMOINHO FILMES LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;180723;COISA DE MENINO;07.988.992/0001-56;PLANET POP MÍDIA E EDITORAÇÕES LIMITADA ME;SP;Produção Cinematográfica; -;0;0;0;0;0;965.527,75;0;965.527,75
2019;180417;Compromisso;12.859.237/0001-01;SOPRO DE ZEFIRO - PRODUCOES CULTURAIS E ARTISTICAS S/S EIRELI;PE;Produção Cinematográfica; -;0;0;201.320,86;0;0;0;0;201.320,86
2019;170334;Confissões Médicas;16.729.130/0001-08;BOUTIQUE FILMES E PRODUÇÕES LTDA.;SP;TV Paga; -;0;0;0;0;0;265.356,23;0;265.356,23
2019;150325;Conversando com Einstein;07.337.401/0001-80;ANÁGUA FILMES LTDA.;SP;Produção Cinematográfica; -;0;0;750.000,00;0;0;0;0;750.000,00
2019;180177;Coração de Leão;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA S.A.;SP;Salas de Exibição; -;0;0;250.000,00;2.400.000,00;0;0;0;2.650.000,00
2019;170103;COREOGRAFIA DA VIDA - DESENVOLVIMENTO;03.360.320/0001-40;TV ZERO CINEMA LTDA;RJ;Desenvolvimento de projeto; -;0;0;0;0;30.000,00;0;0;30.000,00
2019;120394;CORRENDO POR UM SONHO (EX 4x100);01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica; -;0;0;300.000,00;0;0;0;0;300.000,00
2019;180707;CREDO, QUE DELÍCIA! (EX DaNoce!);07.627.467/0001-05;WRITE PRODUÇÕES ARTÍSTICAS LTDA;SP;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;170544;CRIANDO, LUCRANDO E TRANSFORMANDO;09.003.277/0001-42;ABOUT PRODUÇÕES CULTURAIS;SP;Salas de Exibição; -;0;0;70.000,00;0;0;0;0;70.000,00
2019;170661;CRIMES.COM (EX CRIMES VIRTUAIS);01.009.824/0001-95;ARAPY PRODUÇÕES LTDA.;SC;TV Paga; -;0;0;0;0;0;550.249,76;0;550.249,76
2019;160800;CYCLONE;16.871.935/0001-83;PLANETARIO FILMES LTDA;RJ;Salas de Exibição; -;0;0;200.000,00;0;0;0;0;200.000,00
2019;170567;Delicadeza;09.005.783/0001-70;CIGANO FILMES LTDA - ME;SP;Salas de Exibição; -;0;0;1.500,00;0;0;0;0;1.500,00
2019;180242;Demência;05.832.663/0001-96;INTRO PICTURES PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;TV Paga; -;0;0;0;0;0;2.299.298,10;0;2.299.298,10
2019;180399;Dentro da Caixinha - Segredo de Criança;08.233.638/0001-84;POSTURA DIGITAL FILMES EIRELI;MG;Produção Cinematográfica; -;71.000,00;0;0;0;0;0;0;71.000,00
2019;160277;Derrapada;09.107.296/0001-19;3 TABELA FILMES E PRODUÇÕES ARTÍSTICAS LTDA;RJ;Salas de Exibição; -;0;0;0;0;1.000.000,00;0;0;1.000.000,00
2019;180375;Desafio de Talentos;09.193.471/0001-38;CINEFILM PRODUÇÕES CINEMATOGRÁFICAS LTDA-ME;SP;Produção Cinematográfica; -;0;0;0;0;1.599.177,80;0;0;1.599.177,80
2019;170825;DETETIVES DO PRÉDIO AZUL 2 - O MISTÉRIO ITALIANO (Ex DPA 2 - Detetives do Prédio Azul);12.580.503/0002-43;PARIS PRODUCOES CINEMATOGRAFICAS LTDA;RJ;Salas de Exibição; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;160734;Diários de Intercâmbio;01.473.536/0001-97;ANANÃ PRODUÇÕES, EVENTOS E ASSESSORIA DE MARKETING LTDA;RJ;Salas de Exibição; -;0;1.550.000,00;0;0;0;0;0;1.550.000,00
2019;150358;Dois mais Dois;12.580.503/0001-62;PARIS PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica; -;0;0;0;2.300.000,00;0;0;0;2.300.000,00
2019;160133;Dorival Caymmi - um homem de afetos;01.179.201/0001-60;VIDEOFORUM FILMES PRODUÇÕES ARTÍSTICAS LTDA.;SP;Produção Cinematográfica; -;0;0;80.000,00;0;0;0;0;80.000,00
2019;180412;Drag Me As A Queen - Quarta Temporada;15.743.170/0001-33;MOVIOCA PRODUÇÕES ARTÍSTICAS LTDA - ME;SP;Produção Cinematográfica; -;0;0;0;2.092.612,50;0;0;0;2.092.612,50
2019;180411;Drag Me As A Queen - Terceira Temporada;15.743.170/0001-33;MOVIOCA PRODUÇÕES ARTÍSTICAS LTDA - ME;SP;Produção Cinematográfica; -;0;0;0;0;2.092.612,50;0;0;2.092.612,50
2019;150430;EIKE - TUDO OU NADA;42.473.256/0001-66;MORENA FILMES EIRELI - ME;RJ;Produção Cinematográfica; -;0;0;0;0;1.800.000,00;0;0;1.800.000,00
2019;190412;ELA DISSE , ELE DISSE DISTRIBUIÇÃO;03.918.609/0001-32;WMIX DISTRIBUIDORA LTDA.;SC;Distribuição Cinematográfica; -;0;0;0;0;0;0;800.000,00;800.000,00
2019;180945;Ela Disse, Ele Disse;73.619.637/0001-34;FILMES DO EQUADOR LTDA.;RJ;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;1.610.000,00;4.610.000,00
2019;140528;ELA E EU (EX Antes Tarde do Que Nunca);04.650.621/0001-71;MIRA FILMES LTDA - ME;SP;Produção Cinematográfica; -;0;0;0;700.000,00;0;0;0;700.000,00
2019;160261;Em Busca de Anselmo;22.889.475/0001-13;CLARIÔ FILMES;RJ;TV Paga; -;0;0;0;0;0;52.290,15;0;52.290,15
2019;180372;EM NOME DA JUSTIÇA - 2ª TEMPORADA (EX QUESTÃO DE JUSTIÇA - 2º TEMPORADA);14.574.635/0001-07;P3 PRODUÇÕES LTDA;SP;Produção Cinematográfica; -;0;0;0;0;0;1.478.126,31;0;1.478.126,31
2019;170333;EM NOME DA JUSTIÇA (EX QUESTÃO DE JUSTIÇA);14.574.635/0001-07;P3 PRODUÇÕES LTDA;SP;TV Paga; -;0;0;0;0;0;786.263,28;0;786.263,28
2019;190355;Encrenca e Marmota;22.971.615/0001-06;DROMEDARIO CINEMA E VIDEO LTDA - EPP;MG;Produção Cinematográfica; -;0;0;0;0;350.000,00;0;0;350.000,00
2019;180888;ESCOLA DE GÊNIOS - 5ª TEMPORADA;06.998.046/0001-28;RT2A PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;180340;ESCOLA DE GÊNIOS - QUARTA TEMPORADA;06.998.046/0001-28;RT2A PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;TV Paga; -;0;0;0;0;500.000,00;0;0;500.000,00
2019;190050;ESCOLA DE GÊNIOS - SEXTA TEMPORADA;06.998.046/0001-28;RT2A PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;150104;Estrada Natural;14.038.312/0001-07;EGPENHA AGÊNCIA DE NOTÍCIAS - ME;MG;TV Aberta; -;0;0;110.997,85;0;0;0;0;110.997,85
2019;190372;ESTRUTURA AFINAL FILMES;03.760.043/0001-63;AFINAL FILMES LTDA;RJ;Infra-estrutura Técnica Audiovisual; -;0;0;0;0;0;0;1.000.000,00;1.000.000,00
2019;170217;Estímulo à Inovação/ Design Thinking;13.483.286/0001-55;PRODUTORA BRASILEIRA DE ARTE E CULTURA LTDA.;SP;TV Aberta; -;0;0;124.000,00;0;0;0;0;124.000,00
2019;190307;EU QUERO IR;02.669.022/0001-74;REC PRODUTORES ASSOCIADOS LTDA;PE;Produção Cinematográfica; -;0;0;0;0;350.000,00;0;0;350.000,00
2019;180455;Eu Sinto Muito;03.138.801/0001-06;STÚDIO 10 ASSESSORIA E COMUNICAÇÃO LTDA ME;DF;Produção Cinematográfica; -;0;0;435.000,00;0;0;0;0;435.000,00
2019;170391;EU SOU MAIS EU (EX DE NOVO, NÃO!);05.626.923/0001-77;DAMASCO FILMES S/S LTDA;SP;Salas de Exibição; -;0;0;0;2.687.724,73;312.275,27;0;0;3.000.000,00
2019;180872;Expedição Avás;09.616.650/0001-30;FAISSOL ARTES VISUAIS LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;259.273,90;0;0;259.273,90
2019;170753;Exterminadores do Além;07.276.440/0001-15;CLUBTV PRODUÇÕES E ENTRETENIMENTO EIRELI;SP;TV Paga; -;0;0;0;400.000,00;0;17.206,72;0;417.206,72
2019;170318;Falcão In Vogue;00.020.648/0001-20;PRODIGO FILMS LTDA;SP;Salas de Exibição; -;0;0;0;0;150.000,00;0;0;150.000,00
2019;160763;Frei Damião - O Santo do Nordeste;03.767.725/0001-06;FABRICA ESTUDIOS LTDA;PE;Salas de Exibição; -;0;0;16.000,00;0;0;0;0;16.000,00
2019;160709;FRONTEIRA;00.487.854/0001-44;SIRINO E SILVESTRE LTDA-ME;PR;Salas de Exibição; -;0;0;68.140,52;0;0;0;0;68.140,52
2019;180766;FRONTEIRAS DO PENSAMENTO - FUTURO - 2ª Temporada;17.545.702/0001-53;PROSPERIDADE COMUNICAÇÃO E FILMES LTDA;SP;Produção Cinematográfica; -;0;0;375.000,00;0;0;0;0;375.000,00
2019;100491;Futebol Preto no Branco;11.966.450/0001-50;CANABRAVA FILMES EIRELI;MG;TV Paga; -;0;0;20.000,00;0;0;0;0;20.000,00
2019;181011;FÉRIAS EM FAMÍLIA - 1º TEMPORADA (EX FAMÍLIA EM FÉRIAS - 1ª TEMPORADA);07.988.992/0001-56;PLANET POP MÍDIA E EDITORAÇÕES LIMITADA ME;SP;Produção Cinematográfica; -;0;0;0;0;2.349.001,80;0;0;2.349.001,80
2019;170783;GOLEIRO;13.313.492/0001-17;MÁXIMA PRODUÇÕES ARTÍSTICAS E EVENTOS LTDA - ME;MG;Salas de Exibição; -;0;0;100.000,00;0;0;0;0;100.000,00
2019;181010;Grande Sertão: Veredas;11.140.814/0001-48;PARANOID FILMES LTDA;SP;Produção Cinematográfica; -;0;0;225.000,00;0;0;0;0;225.000,00
2019;180234;GUIA POLITICAMENTE INCORRETO II;08.449.178/0001-26;TIAGO FRANCISCO SCHENK IMAGENS - ME;SP;TV Paga; -;0;0;0;0;0;200.000,00;0;200.000,00
2019;170536;HARD;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;TV Paga; -;0;0;0;0;0;1.155.000,00;0;1.155.000,00
2019;170017;Hebe - O Filme;23.723.437/0001-59;LOMA FILMES LTDA;SP;Salas de Exibição; -;0;0;125.000,00;196.091,97;103.908,03;0;0;425.000,00
2019;150297;HERMANOTEU NA TERRA DE GODAH (EX HERMANOTEU - O FILME);09.558.964/0001-24;CASÉ FILMES LTDA;RJ;Produção Cinematográfica; -;0;0;0;1.200.000,00;900.000,00;0;0;2.100.000,00
2019;180421;HOMENS DO CAMINHO - ROTAS BRASILEIRAS NA CIA. MANGALARGA ... (EX- Homens do Caminho ... - 2ª T);04.350.398/0001-47;CANAL AZUL CONSULTORIA AUDIOVISUAL - EIRELI;SP;Produção Cinematográfica; -;0;0;1.200.000,00;0;0;0;0;1.200.000,00
2019;180681;Horizonte;27.795.226/0001-82;FILMES DO INTERIOR PRODUCOES AUDIOVISUAIS LTDA ME;GO;Produção Cinematográfica; -;0;0;900.000,00;0;0;0;0;900.000,00
2019;150198;Hotel no Incluido;10.645.895/0001-75;MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica; -;0;205.161,00;0;520.000,00;0;0;0;725.161,00
2019;181000;HUMBERTO MAURO - DISTRIBUIÇÃO;00.061.412/0001-31;DI MAURO CULTURA E ARTE PRODUCOES ARTISTICAS EIRELI;RJ;Distribuição Cinematográfica; -;0;0;182.950,00;0;0;0;0;182.950,00
2019;180216;ICO BIT ZIP - 1ª Temporada - ANIMAÇÃO;09.551.826/0001-13;COPA STUDIO PRODUTORA AUDIOVISUAL LTDA;RJ;TV Paga; -;0;0;0;0;0;2.516.175,38;0;2.516.175,38
2019;170534;Igualdade de Genero;19.291.237/0001-05;TOCHA PRODUCOES ARTISTICAS LTDA - EPP.;SP;Salas de Exibição; -;0;0;467.960,52;0;0;0;0;467.960,52
2019;170489;IMPUROS (EX OURO BRANCO);03.762.421/0001-48;FOGO CERRADO IMAGENS E SERVIÇOS LTDA ME;DF;TV Paga; -;0;0;0;0;0;457.663,91;0;457.663,91
2019;140294;Incompatível;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica; -;0;0;0;73.524,50;176.475,50;14.890,13;0;264.890,13
2019;150514;IRACEMA;05.249.852/0001-30;LUDWIG MAIA ARTHOUSE DISTRIBUIDORA DE FILMES LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;298.600,00;0;0;298.600,00
2019;160627;Irmão do Jorel - 3ª Temporada - ANIMAÇÃO;09.551.826/0001-13;COPA STUDIO PRODUTORA AUDIOVISUAL LTDA;RJ;TV Paga; -;0;0;0;0;0;328.025,50;0;328.025,50
2019;180236;IRMÃO DO JOREL - 4ª TEMPORADA - ANIMAÇÃO;09.551.826/0001-13;COPA STUDIO PRODUTORA AUDIOVISUAL LTDA;RJ;TV Paga; -;0;0;0;0;0;4.821.348,09;0;4.821.348,09
2019;180495;JUSTIÇA COM AS PRÓPRIAS MÃOS;18.506.737/0001-46;ALENCAR RIBEIRO ME;SP;Produção Cinematográfica; -;0;0;0;0;0;0;300.000,00;300.000,00
2019;190261;Lendas do Motocross Brasileiro;24.856.310/0001-70;CAFE PRETO PRODUCOES AUDIOVISUAIS LTDA - ME;SC;Produção Cinematográfica; -;0;0;549.444,21;0;0;0;0;549.444,21
2019;190277;Leo e Lully - ANIMAÇÃO;15.873.295/0001-88;52 ANIMATION STUDIO COMÉRCIO E LICENCIAMENTO LTDA - ME;SC;Produção Cinematográfica; -;0;0;1.300,00;0;0;0;0;1.300,00
2019;120413;MALÊS;29.269.719/0001-04;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;2.000.000,00;0;0;2.000.000,00
2019;160563;MANAS (EX MENINAS BALSEIRAS);07.501.094/0001-21;MARIOLA FILMES E PRODUÇÕES LTDA.;PE;Salas de Exibição; -;0;0;30.000,00;0;0;0;0;30.000,00
2019;150612;Mangueira em 2 tempos;29.415.130/0001-77;NOVA ERA PRODUÇÕES DE ARTE LTDA.;RJ;Produção Cinematográfica; -;0;0;150.000,00;0;0;0;0;150.000,00
2019;180963;Mar a Vista 2;04.069.379/0001-47;OCEAN PRODUÇÃO DE FILMES LTDA;SC;Produção Cinematográfica; -;0;0;1.000.000,00;0;0;0;0;1.000.000,00
2019;190375;MARIA;08.847.593/0001-38;PAVIRADA FILMES E PRODUÇÕES LTDA;DF;Produção Cinematográfica; -;0;0;0;0;426.502,50;0;0;426.502,50
2019;180819;Maringá: a cidade empreendedora que nasceu de uma canção;79.052.494/0001-08;CAMARADA FILMES LTDA - ME.;PR;Produção Cinematográfica; -;0;0;59.000,00;0;0;0;0;59.000,00
2019;190338;Mate-me Quando Quiser;09.416.289/0001-07;LATINAMERICA ENTRETENIMENTO INTERNACIONAL LTDA;SP;Produção Cinematográfica; -;0;701.149,00;0;0;0;0;0;701.149,00
2019;160656;Mauá - O primeiro Gigante;16.729.130/0001-08;BOUTIQUE FILMES E PRODUÇÕES LTDA.;SP;TV Paga; -;0;0;69.672,72;0;0;0;0;69.672,72
2019;180765;ME DEIXA DANÇAR ( EX PARA SER FELIZ);07.627.467/0001-05;WRITE PRODUÇÕES ARTÍSTICAS LTDA;SP;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;150281;MEDIDA PROVISORIA;02.605.295/0001-55;LEREBY PRODUÇÕES LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;2.800.000,00;0;0;2.800.000,00
2019;170072;Medusa;02.140.120/0001-10;BANANEIRA FILMES LTDA.;RJ;Salas de Exibição; -;0;0;0;0;150.000,00;0;0;150.000,00
2019;170405;Menos é Demais - 2a Temporada;01.894.553/0001-06;FJ PRODUCOES EIRELI;SP;TV Paga; -;0;0;0;0;0;557.503,25;0;557.503,25
2019;170051;Minha Irmã e Eu;12.580.503/0001-62;PARIS PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Salas de Exibição; -;0;0;600.000,00;0;0;0;0;600.000,00
2019;190176;Minha Mãe É Uma Peça 3;10.645.895/0001-75;MIGDAL PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica; -;0;0;0;122.162,64;0;0;0;122.162,64
2019;120550;MISSÃO CUPIDO (EX Estúpido Cupido);72.062.029/0001-09;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica; -;0;395.000,00;3.000,00;0;0;0;0;398.000,00
2019;150546;Mussum, O Filmis;03.987.306/0001-71;CAMISA LISTRADA LTDA;RJ;Produção Cinematográfica; -;0;485.000,00;0;0;2.900.000,00;0;0;3.385.000,00
2019;180886;Na Estrada do Jiu-Jitsu - 2 Temporada;22.516.874/0001-39;ATOM PRODUCOES E CONSULTORIA DE ENTRETENIMENTO LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;751.450,00;0;0;751.450,00
2019;130268;Nada é Por Acaso;09.095.244/0001-70;RACONTO PRODUÇÕES ARTÍSTICAS LTDA. ME.;RJ;Produção Cinematográfica; -;0;0;0;0;3.000.000,00;0;0;3.000.000,00
2019;180348;NASCIDOS PARA O COMBATE - QUARTA TEMPORADA;06.998.046/0001-28;RT2A PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;TV Paga; -;0;0;0;0;2.406.350,00;0;0;2.406.350,00
2019;190110;NEM TUDO SE DESFAZ (EX Sinfonia N. 2);31.608.781/0001-25;JOSIAS SARAIVA MONTEIRO NETO PRODUÇÕES CINEMATOGRÁFICAS EIRELI;SP;Produção Cinematográfica; -;0;0;78.000,00;0;0;0;0;78.000,00
2019;190082;Nina;09.416.289/0001-07;LATINAMERICA ENTRETENIMENTO INTERNACIONAL LTDA;SP;Produção Cinematográfica; -;0;4.000.000,00;0;0;0;0;0;4.000.000,00
2019;170712;No Gogó do Paulinho;03.987.306/0001-71;CAMISA LISTRADA LTDA;RJ;Salas de Exibição; -;0;0;55.000,00;302.620,41;2.232.386,59;0;0;2.590.007,00
2019;160075;Noite Perdida;11.936.522/0001-16;ALFA FILMES & PRODUÇÕES LTDA;SP;Produção Cinematográfica; -;0;0;60.000,00;0;0;0;0;60.000,00
2019;120533;Nosso Lar 2 - Os Mensageiros;01.946.155/0001-88;CINÉTICA FILMES E PRODUÇÕES LTDA.;RJ;Produção Cinematográfica; -;0;0;100.000,00;388.069,20;0;0;0;488.069,20
2019;160097;Nosso Sonho;05.256.465/0001-21;URCA FILMES LTDA;RJ;Produção Cinematográfica; -;0;900.000,00;0;0;0;0;0;900.000,00
2019;170737;NÃO VAMOS PAGAR NADA!;23.957.635/0001-87;A FABRICA FILMES LTDA;RJ;Salas de Exibição; -;0;292.179,00;0;0;3.000.000,00;0;0;3.292.179,00
2019;180477;O Baile dos 41;02.140.120/0001-10;BANANEIRA FILMES LTDA.;RJ;Produção Cinematográfica; -;0;0;0;0;200.000,00;0;0;200.000,00
2019;180350;O Barulho da Noite;18.130.655/0001-40;MZN PUBLICIDADE AUDIO VISUAL LTDA;TO;Salas de Exibição; -;0;0;350.000,00;0;0;0;0;350.000,00
2019;180620;O DONO DO LAR;03.816.467/0001-00;RG PRODUCOES EIRELI - EPP;SP;Produção Cinematográfica; -;0;0;0;0;2.745.310,56;0;0;2.745.310,56
2019;160698;O Espírito da Luta - 2ª Temporada;03.435.290/0001-94;FILMES MAIS LTDA;SP;TV Paga; -;0;0;0;0;300.000,00;0;0;300.000,00
2019;180949;O Futuro é Feminino;18.675.219/0001-56;BASE 1 FILMES LTDA.;RJ;Produção Cinematográfica; -;0;0;0;0;380.000,00;0;0;380.000,00
2019;160516;O GAROTO;11.326.389/0001-86;SG FILMES LTDA - ME;SP;Salas de Exibição; -;0;0;341.579,82;0;0;0;0;341.579,82
2019;150112;O Império;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA S.A.;SP;Produção Cinematográfica; -;0;0;950.000,00;0;0;0;0;950.000,00
2019;170044;O JARDIM DOS GIRASSÓIS;07.060.648/0001-00;INDIANA PRODUÇÕES CINEMATOGRÁFICAS EIRELI - ME;RJ;Salas de Exibição; -;0;0;0;800.000,00;600.000,00;0;0;1.400.000,00
2019;180643;O JARDIM SECRETO DE MARIANA;42.473.256/0001-66;MORENA FILMES EIRELI - ME;RJ;Produção Cinematográfica; -;0;500.000,00;0;0;0;0;0;500.000,00
2019;160201;O meu sangue ferve por você;16.871.935/0001-83;PLANETARIO FILMES LTDA;RJ;Salas de Exibição; -;0;800.000,00;1.544.000,00;0;700.000,00;0;0;3.044.000,00
2019;130130;O PAI DA RITA;66.669.599/0001-69;CASA DE CRIAÇÃO CINEMA E ARTES LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;500.000,00;0;0;500.000,00
2019;180064;O Porão da Rua do Grito;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA S.A.;SP;Salas de Exibição; -;0;0;650.000,00;0;0;0;0;650.000,00
2019;170429;O Refugiado - Desenvolvimento;02.525.725/0001-29;O2 CINEMA LTDA;SP;Desenvolvimento de projeto; -;0;0;0;0;17.000,00;0;0;17.000,00
2019;170422;O SAMBA É PRIMO DE JAZZ (EX EU SOU A MARROM);00.360.459/0001-04;DOCUMENTA PRODUCOES EIRELI - ME;RJ;Salas de Exibição; -;0;0;0;0;200.000,00;0;0;200.000,00
2019;150234;O SEGUNDO HOMEM (EX ENQUANTO ESPERO);14.741.081/0001-95;LUC FILMES LTDA - ME;SP;Produção Cinematográfica; -;0;0;410.152,77;0;0;0;0;410.152,77
2019;140347;O Sentido da Vida;02.525.725/0001-29;O2 CINEMA LTDA;SP;Produção Cinematográfica; -;0;0;0;0;300.000,00;0;0;300.000,00
2019;180310;O Show da Luna! Quinta Temporada;01.161.933/0001-23;PG - PRODUÇÕES DE CINEMA VÍDEO E TV LTDA;SP;TV Paga; -;0;0;400.000,00;48.173,89;0;728.393,93;0;1.176.567,82
2019;160684;Oeste Outra Vez;17.942.221/0001-81;PANACEIA PRODUCOES AUDIOVISUAIS LTDE-ME;GO;Salas de Exibição; -;0;0;24.000,00;0;0;0;0;24.000,00
2019;170164;OS ESTUDANTES;11.140.814/0001-48;PARANOID FILMES LTDA;SP;Salas de Exibição; -;0;0;0;0;1.500.000,00;0;0;1.500.000,00
2019;170475;OS EXTERMINADORES DO ALÉM CONTRA A LOIRA DO BANHEIRO (EX A LOIRA DO BANHEIRO);07.276.440/0001-15;CLUBTV PRODUÇÕES E ENTRETENIMENTO EIRELI;SP;Salas de Exibição; -;0;0;0;840.000,00;0;0;0;840.000,00
2019;160216;OS HOMENS DE OURO A HISTÓRIA DE MARIEL MARYSCOTE;04.069.379/0001-47;OCEAN PRODUÇÃO DE FILMES LTDA;SC;Salas de Exibição; -;0;0;0;0;2.880.000,00;0;0;2.880.000,00
2019;160396;Os Irmãos Freitas;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;TV Paga; -;0;0;0;0;185.350,73;887.292,00;0;1.072.642,73
2019;180287;Os Parças 2;18.082.113/0001-49;FORMATA PRODUCOES E CONTEUDO LTDA.;SP;Salas de Exibição; -;0;0;0;300.000,00;2.400.000,00;0;0;2.700.000,00
2019;180281;OS RONI - 1ª TEMPORADA (EX FAMÍLIA NORDESTINA - 1° TEMPORADA);18.082.113/0001-49;FORMATA PRODUCOES E CONTEUDO LTDA.;SP;TV Paga; -;0;0;0;0;595.552,98;0;0;595.552,98
